data,miesiac,rok,numer_gr_klienta,numer kategorii,ilosc,sprzedaz,marza
31.08.2025,8,2025,283,33,22,293.01,58.602
31.08.2025,8,2025,283,35,36,104.52,41.808
31.08.2025,8,2025,283,38,177,814.47,162.894
31.08.2025,8,2025,283,63,10,45.1,9.02
31.08.2025,8,2025,283,64,12,29.04,11.616
31.08.2025,8,2025,283,99,239,1182.49,236.498
31.08.2025,8,2025,283,103,22,45.82,18.328
31.08.2025,8,2025,283,141,48,135.84,54.336
31.08.2025,8,2025,283,144,58,227.72,113.86
31.08.2025,8,2025,283,149,473,2142.32,856.928
31.08.2025,8,2025,283,167,52,305.26,91.578
31.08.2025,8,2025,283,168,0,-30.44,-9.132
31.08.2025,8,2025,283,170,46,178.7,53.61
31.08.2025,8,2025,283,171,10,34.7,10.41
31.08.2025,8,2025,283,191,1262,3921.38,1568.552
31.08.2025,8,2025,283,197,12,180.66,54.198
31.08.2025,8,2025,283,214,23,68.77,13.754
31.08.2025,8,2025,283,232,198,1089.18,326.754
31.08.2025,8,2025,283,245,50,136.5,40.95
31.08.2025,8,2025,283,258,50,187.8,56.34
31.08.2025,8,2025,283,259,348,1709.34,512.802
31.08.2025,8,2025,283,264,8,66.96,20.088
31.08.2025,8,2025,283,297,8,101.68,30.504
31.08.2025,8,2025,283,311,12,41.64,12.492
31.08.2025,8,2025,283,326,1,6.32,1.896
31.08.2025,8,2025,283,330,-108,-439.08,-131.724
31.08.2025,8,2025,283,379,-24,-95.76,-28.728
31.08.2025,8,2025,283,408,96,290.64,116.256
31.08.2025,8,2025,283,441,-12,-12.0,-3.6
31.08.2025,8,2025,283,445,5,54.15,10.83
31.08.2025,8,2025,283,459,861,2876.33,862.899
31.08.2025,8,2025,283,463,24,142.56,42.768
31.08.2025,8,2025,283,496,349,884.42,265.326
31.08.2025,8,2025,283,511,10,14.6,5.84
31.08.2025,8,2025,283,631,664,1583.72,475.116
31.08.2025,8,2025,283,636,16,89.28,26.784
31.08.2025,8,2025,283,637,184,755.45,151.09
31.08.2025,8,2025,283,642,36,153.68,46.104
31.08.2025,8,2025,283,651,0,-108.62,-43.448
31.08.2025,8,2025,283,674,36,125.64,50.256
31.08.2025,8,2025,283,701,12,92.84,27.852
31.08.2025,8,2025,283,706,4,30.8,6.16
31.08.2025,8,2025,283,708,8,36.0,10.8
31.08.2025,8,2025,283,711,50,98.0,19.6
31.08.2025,8,2025,312,3,6,70.38,28.152
31.08.2025,8,2025,312,8,10,140.5,56.2
31.08.2025,8,2025,312,9,531,4352.83,870.566
31.08.2025,8,2025,312,10,56,334.84,133.936
31.08.2025,8,2025,312,11,53,579.89,115.978
31.08.2025,8,2025,312,15,5,54.5,10.9
31.08.2025,8,2025,312,18,1173,6976.71,1395.342
31.08.2025,8,2025,312,19,21,81.06,16.212
31.08.2025,8,2025,312,20,87,110.48,44.192
31.08.2025,8,2025,312,21,126,664.0,132.8
31.08.2025,8,2025,312,27,254,969.56,387.824
31.08.2025,8,2025,312,28,32,313.0,62.6
31.08.2025,8,2025,312,33,21,363.42,72.684
31.08.2025,8,2025,312,34,13,104.26,20.852
31.08.2025,8,2025,312,35,48,214.74,85.896
31.08.2025,8,2025,312,38,147,601.72,120.344
31.08.2025,8,2025,312,61,4,18.8,3.76
31.08.2025,8,2025,312,64,48,116.16,46.464
31.08.2025,8,2025,312,99,83,366.67,73.334
31.08.2025,8,2025,312,103,22,49.88,19.952
31.08.2025,8,2025,312,141,96,353.04,141.216
31.08.2025,8,2025,312,144,29,108.56,54.28
31.08.2025,8,2025,312,149,197,687.6,275.04
31.08.2025,8,2025,312,167,14,68.9,20.67
31.08.2025,8,2025,312,176,25,265.39,79.617
31.08.2025,8,2025,312,187,15,41.1,12.33
31.08.2025,8,2025,312,191,300,973.8,389.52
31.08.2025,8,2025,312,197,6,55.92,16.776
31.08.2025,8,2025,312,214,57,170.4,34.08
31.08.2025,8,2025,312,232,248,1375.82,412.746
31.08.2025,8,2025,312,245,75,94.75,28.425
31.08.2025,8,2025,312,258,132,490.66,147.198
31.08.2025,8,2025,312,259,283,1458.67,437.601
31.08.2025,8,2025,312,281,12,47.88,14.364
31.08.2025,8,2025,312,297,8,80.72,24.216
31.08.2025,8,2025,312,311,36,100.92,30.276
31.08.2025,8,2025,312,379,24,95.76,28.728
31.08.2025,8,2025,312,445,11,65.64,13.128
31.08.2025,8,2025,312,459,634,2111.22,633.366
31.08.2025,8,2025,312,460,2,7.02,2.106
31.08.2025,8,2025,312,496,467,1009.66,302.898
31.08.2025,8,2025,312,631,320,693.32,207.996
31.08.2025,8,2025,312,636,21,141.19,42.357
31.08.2025,8,2025,312,637,165,676.84,135.368
31.08.2025,8,2025,312,657,6,108.42,43.368
31.08.2025,8,2025,312,674,14,48.86,19.544
31.08.2025,8,2025,312,701,28,192.8,57.84
31.08.2025,8,2025,312,708,30,148.0,44.4
31.08.2025,8,2025,312,716,10,30.7,9.21
31.08.2025,8,2025,486,18,-83,-359.47,-71.894
31.08.2025,8,2025,486,21,-56,-237.88,-47.576
31.08.2025,8,2025,486,28,-72,-576.6,-115.32
31.08.2025,8,2025,486,33,-61,-857.46,-171.492
31.08.2025,8,2025,486,34,-27,-133.14,-26.628
31.08.2025,8,2025,486,38,-60,-258.96,-51.792
31.08.2025,8,2025,486,81,-18,-383.04,-76.608
31.08.2025,8,2025,486,430,-12,-229.92,-45.984
31.08.2025,8,2025,486,445,-44,-335.76,-67.152
31.08.2025,8,2025,486,510,-73,-173.47,-34.694
31.08.2025,8,2025,486,637,-18,-68.04,-13.608
31.08.2025,8,2025,486,674,-12,-66.6,-26.64
31.08.2025,8,2025,768,9,146,1413.9,282.78
31.08.2025,8,2025,768,10,49,227.3,90.92
31.08.2025,8,2025,768,18,110,303.68,60.736
31.08.2025,8,2025,768,20,60,182.4,72.96
31.08.2025,8,2025,768,21,56,297.42,59.484
31.08.2025,8,2025,768,27,688,3037.12,1214.848
31.08.2025,8,2025,768,35,24,142.74,57.096
31.08.2025,8,2025,768,38,107,402.88,80.576
31.08.2025,8,2025,768,61,6,115.86,23.172
31.08.2025,8,2025,768,99,37,164.7,32.94
31.08.2025,8,2025,768,103,84,148.0,59.2
31.08.2025,8,2025,768,144,14,53.93,26.965
31.08.2025,8,2025,768,149,63,319.97,127.988
31.08.2025,8,2025,768,167,32,159.2,47.76
31.08.2025,8,2025,768,191,168,602.4,240.96
31.08.2025,8,2025,768,232,8,47.52,14.256
31.08.2025,8,2025,768,258,190,635.15,190.545
31.08.2025,8,2025,768,259,87,701.25,210.375
31.08.2025,8,2025,768,305,12,99.0,29.7
31.08.2025,8,2025,768,311,4,13.54,4.062
31.08.2025,8,2025,768,445,5,54.15,10.83
31.08.2025,8,2025,768,459,165,549.45,164.835
31.08.2025,8,2025,768,496,348,830.64,249.192
31.08.2025,8,2025,768,535,16,68.64,20.592
31.08.2025,8,2025,768,559,27,144.81,43.443
31.08.2025,8,2025,768,631,272,529.28,158.784
31.08.2025,8,2025,768,637,14,36.14,7.228
31.08.2025,8,2025,768,650,32,154.68,61.872
31.08.2025,8,2025,768,674,10,34.9,13.96
30.09.2025,9,2025,124,3,130,786.5,314.6
30.09.2025,9,2025,124,8,15,77.04,30.816
30.09.2025,9,2025,124,9,490,4756.75,951.35
30.09.2025,9,2025,124,10,202,1134.52,453.808
30.09.2025,9,2025,124,11,15,184.98,36.996
30.09.2025,9,2025,124,18,663,2151.52,430.304
30.09.2025,9,2025,124,19,12,46.2,9.24
30.09.2025,9,2025,124,21,34,233.03,46.606
30.09.2025,9,2025,124,27,386,1770.56,708.224
30.09.2025,9,2025,124,28,72,879.48,175.896
30.09.2025,9,2025,124,33,20,221.84,44.368
30.09.2025,9,2025,124,34,0,-37.0,-7.4
30.09.2025,9,2025,124,35,24,89.64,35.856
30.09.2025,9,2025,124,38,84,317.04,63.408
30.09.2025,9,2025,124,61,5,28.65,5.73
30.09.2025,9,2025,124,99,2,11.4,2.28
30.09.2025,9,2025,124,120,-1115,-2406.37,-962.548
30.09.2025,9,2025,124,144,31,128.26,64.13
30.09.2025,9,2025,124,149,90,296.92,118.768
30.09.2025,9,2025,124,167,8,35.6,10.68
30.09.2025,9,2025,124,168,2,27.22,8.166
30.09.2025,9,2025,124,171,35,112.1,33.63
30.09.2025,9,2025,124,191,150,574.74,229.896
30.09.2025,9,2025,124,232,29,143.87,43.161
30.09.2025,9,2025,124,245,133,274.9,82.47
30.09.2025,9,2025,124,247,3,14.79,4.437
30.09.2025,9,2025,124,258,35,109.25,32.775
30.09.2025,9,2025,124,259,145,903.17,270.951
30.09.2025,9,2025,124,281,12,47.88,14.364
30.09.2025,9,2025,124,287,6,56.16,16.848
30.09.2025,9,2025,124,326,2,69.52,20.856
30.09.2025,9,2025,124,440,5,23.3,6.99
30.09.2025,9,2025,124,445,12,-42.35,-8.47
30.09.2025,9,2025,124,459,371,1235.43,370.629
30.09.2025,9,2025,124,496,200,647.2,194.16
30.09.2025,9,2025,124,533,30,106.65,42.66
30.09.2025,9,2025,124,631,153,480.13,144.039
30.09.2025,9,2025,124,637,32,136.82,27.364
30.09.2025,9,2025,124,692,2,60.78,18.234
30.09.2025,9,2025,283,3,31,300.65,120.26
30.09.2025,9,2025,283,6,332,898.1,359.24
30.09.2025,9,2025,283,9,1053,9312.8,1862.56
30.09.2025,9,2025,283,10,164,1112.4,444.96
30.09.2025,9,2025,283,11,76,983.18,196.636
30.09.2025,9,2025,283,15,10,96.2,19.24
30.09.2025,9,2025,283,16,20,28.8,5.76
30.09.2025,9,2025,283,18,1691,4346.66,869.332
30.09.2025,9,2025,283,19,24,87.96,17.592
30.09.2025,9,2025,283,20,170,368.4,147.36
30.09.2025,9,2025,283,21,140,1020.62,204.124
30.09.2025,9,2025,283,27,2207,8881.52,3552.608
30.09.2025,9,2025,283,28,227,2633.02,526.604
30.09.2025,9,2025,283,33,13,243.32,48.664
30.09.2025,9,2025,283,34,3,60.81,12.162
30.09.2025,9,2025,283,35,108,532.98,213.192
30.09.2025,9,2025,283,38,230,1024.56,204.912
30.09.2025,9,2025,283,61,16,86.56,17.312
30.09.2025,9,2025,283,64,22,40.24,16.096
30.09.2025,9,2025,283,99,9,41.43,8.286
30.09.2025,9,2025,283,103,93,203.51,81.404
30.09.2025,9,2025,283,141,20,147.6,59.04
30.09.2025,9,2025,283,144,36,147.76,73.88
30.09.2025,9,2025,283,149,561,2393.45,957.38
30.09.2025,9,2025,283,167,71,355.08,106.524
30.09.2025,9,2025,283,170,38,136.3,40.89
30.09.2025,9,2025,283,171,15,93.0,27.9
30.09.2025,9,2025,283,176,40,364.4,109.32
30.09.2025,9,2025,283,191,1296,4558.32,1823.328
30.09.2025,9,2025,283,208,4,116.74,35.022
30.09.2025,9,2025,283,214,10,25.4,5.08
30.09.2025,9,2025,283,232,144,769.1,230.73
30.09.2025,9,2025,283,245,172,253.81,76.143
30.09.2025,9,2025,283,258,192,616.68,185.004
30.09.2025,9,2025,283,259,369,1711.73,513.519
30.09.2025,9,2025,283,287,24,126.24,37.872
30.09.2025,9,2025,283,324,12,53.52,16.056
30.09.2025,9,2025,283,345,5,46.05,9.21
30.09.2025,9,2025,283,405,3,17.07,8.535
30.09.2025,9,2025,283,445,145,1188.17,237.634
30.09.2025,9,2025,283,453,8,76.8,23.04
30.09.2025,9,2025,283,459,538,1791.54,537.462
30.09.2025,9,2025,283,496,678,1855.48,556.644
30.09.2025,9,2025,283,510,2,7.88,1.576
30.09.2025,9,2025,283,529,50,99.5,39.8
30.09.2025,9,2025,283,559,115,455.71,136.713
30.09.2025,9,2025,283,631,456,1125.8,337.74
30.09.2025,9,2025,283,636,12,69.07,20.721
30.09.2025,9,2025,283,637,137,603.92,120.784
30.09.2025,9,2025,283,642,36,158.04,47.412
30.09.2025,9,2025,283,674,15,52.35,20.94
30.09.2025,9,2025,283,701,12,32.28,9.684
30.09.2025,9,2025,283,708,6,27.06,8.118
30.09.2025,9,2025,283,711,100,213.0,42.6
30.09.2025,9,2025,312,8,13,77.75,31.1
30.09.2025,9,2025,312,9,486,4117.35,823.47
30.09.2025,9,2025,312,10,64,398.8,159.52
30.09.2025,9,2025,312,15,2,30.62,6.124
30.09.2025,9,2025,312,18,549,2352.69,470.538
30.09.2025,9,2025,312,20,25,59.75,23.9
30.09.2025,9,2025,312,21,43,374.71,74.942
30.09.2025,9,2025,312,27,518,2356.28,942.512
30.09.2025,9,2025,312,28,90,1042.38,208.476
30.09.2025,9,2025,312,33,20,284.32,56.864
30.09.2025,9,2025,312,35,48,125.52,50.208
30.09.2025,9,2025,312,38,52,306.07,61.214
30.09.2025,9,2025,312,61,29,295.39,59.078
30.09.2025,9,2025,312,64,12,29.52,11.808
30.09.2025,9,2025,312,78,7,49.08,14.724
30.09.2025,9,2025,312,141,48,135.84,54.336
30.09.2025,9,2025,312,144,31,117.91,58.955
30.09.2025,9,2025,312,149,231,694.1,277.64
30.09.2025,9,2025,312,150,130,4763.9,952.78
30.09.2025,9,2025,312,167,68,327.84,98.352
30.09.2025,9,2025,312,168,10,91.0,27.3
30.09.2025,9,2025,312,170,36,174.6,52.38
30.09.2025,9,2025,312,171,41,144.46,43.338
30.09.2025,9,2025,312,176,6,42.84,12.852
30.09.2025,9,2025,312,187,9,57.42,17.226
30.09.2025,9,2025,312,191,744,2526.96,1010.784
30.09.2025,9,2025,312,214,24,58.14,11.628
30.09.2025,9,2025,312,232,198,1092.92,327.876
30.09.2025,9,2025,312,245,247,481.0,144.3
30.09.2025,9,2025,312,258,50,147.5,44.25
30.09.2025,9,2025,312,259,339,1601.11,480.333
30.09.2025,9,2025,312,264,12,112.26,33.678
30.09.2025,9,2025,312,281,12,47.88,14.364
30.09.2025,9,2025,312,287,18,134.58,40.374
30.09.2025,9,2025,312,297,15,146.8,44.04
30.09.2025,9,2025,312,326,38,268.22,80.466
30.09.2025,9,2025,312,408,24,77.76,31.104
30.09.2025,9,2025,312,445,48,662.58,132.516
30.09.2025,9,2025,312,459,392,1170.36,351.108
30.09.2025,9,2025,312,463,5,28.75,8.625
30.09.2025,9,2025,312,496,172,696.56,208.968
30.09.2025,9,2025,312,508,40,70.4,21.12
30.09.2025,9,2025,312,535,31,115.69,34.707
30.09.2025,9,2025,312,631,416,1044.14,313.242
30.09.2025,9,2025,312,636,20,154.98,46.494
30.09.2025,9,2025,312,637,103,369.33,73.866
30.09.2025,9,2025,312,642,18,88.74,26.622
30.09.2025,9,2025,312,657,5,96.35,38.54
30.09.2025,9,2025,312,674,44,201.56,80.624
30.09.2025,9,2025,312,701,15,102.48,30.744
30.09.2025,9,2025,312,706,2,63.14,12.628
30.09.2025,9,2025,312,708,137,836.27,250.881
30.09.2025,9,2025,312,711,120,255.6,51.12
30.09.2025,9,2025,486,15,356,2229.32,445.864
30.09.2025,9,2025,486,18,4286,16234.33,3246.866
30.09.2025,9,2025,486,21,2600,11597.04,2319.408
30.09.2025,9,2025,486,28,2964,24438.12,4887.624
30.09.2025,9,2025,486,33,1617,20136.42,4027.284
30.09.2025,9,2025,486,34,1134,7721.16,1544.232
30.09.2025,9,2025,486,38,1784,7228.78,1445.756
30.09.2025,9,2025,486,61,564,3409.76,681.952
30.09.2025,9,2025,486,81,227,4012.04,802.408
30.09.2025,9,2025,486,99,384,1451.52,290.304
30.09.2025,9,2025,486,345,280,1867.6,373.52
30.09.2025,9,2025,486,420,152,1549.76,309.952
30.09.2025,9,2025,486,430,168,3098.64,619.728
30.09.2025,9,2025,486,445,1186,7159.54,1431.908
30.09.2025,9,2025,486,510,1972,5129.08,1025.816
30.09.2025,9,2025,486,534,384,2392.32,478.464
30.09.2025,9,2025,486,637,234,884.52,176.904
30.09.2025,9,2025,486,711,300,579.0,115.8
30.09.2025,9,2025,733,459,1280,3328.0,998.4
30.09.2025,9,2025,768,6,84,214.84,85.936
30.09.2025,9,2025,768,9,175,1644.8,328.96
30.09.2025,9,2025,768,10,47,233.38,93.352
30.09.2025,9,2025,768,11,12,131.24,26.248
30.09.2025,9,2025,768,15,2,27.56,5.512
30.09.2025,9,2025,768,18,457,1211.22,242.244
30.09.2025,9,2025,768,20,100,125.25,50.1
30.09.2025,9,2025,768,21,16,55.34,11.068
30.09.2025,9,2025,768,27,1282,5377.04,2150.816
30.09.2025,9,2025,768,28,3,44.16,8.832
30.09.2025,9,2025,768,33,7,111.5,22.3
30.09.2025,9,2025,768,35,30,139.56,55.824
30.09.2025,9,2025,768,38,58,222.5,44.5
30.09.2025,9,2025,768,78,3,16.08,4.824
30.09.2025,9,2025,768,99,4,17.88,3.576
30.09.2025,9,2025,768,141,40,207.92,83.168
30.09.2025,9,2025,768,144,18,69.52,34.76
30.09.2025,9,2025,768,149,37,139.15,55.66
30.09.2025,9,2025,768,167,24,106.8,32.04
30.09.2025,9,2025,768,191,24,120.96,48.384
30.09.2025,9,2025,768,232,49,224.91,67.473
30.09.2025,9,2025,768,247,10,42.2,12.66
30.09.2025,9,2025,768,259,31,224.97,67.491
30.09.2025,9,2025,768,281,4,15.96,4.788
30.09.2025,9,2025,768,445,4,45.48,9.096
30.09.2025,9,2025,768,459,35,116.55,34.965
30.09.2025,9,2025,768,496,92,278.0,83.4
30.09.2025,9,2025,768,530,15,28.95,8.685
30.09.2025,9,2025,768,559,10,39.9,11.97
30.09.2025,9,2025,768,561,16,61.6,18.48
30.09.2025,9,2025,768,631,84,246.12,73.836
30.09.2025,9,2025,768,637,18,62.89,12.578
30.09.2025,9,2025,768,642,6,31.26,9.378
30.09.2025,9,2025,768,651,4,31.84,12.736
30.09.2025,9,2025,768,711,20,42.6,8.52
30.09.2025,9,2025,768,720,27,80.73,24.219
30.11.2025,11,2025,124,3,29,118.51,47.404
30.11.2025,11,2025,124,6,93,267.42,106.968
30.11.2025,11,2025,124,8,2,14.78,5.912
30.11.2025,11,2025,124,9,670,5566.03,1113.206
30.11.2025,11,2025,124,10,26,198.16,79.264
30.11.2025,11,2025,124,11,5,45.95,9.19
30.11.2025,11,2025,124,18,106,680.01,136.002
30.11.2025,11,2025,124,19,5,19.25,3.85
30.11.2025,11,2025,124,20,107,310.18,124.072
30.11.2025,11,2025,124,21,36,157.02,31.404
30.11.2025,11,2025,124,27,781,3120.44,1248.176
30.11.2025,11,2025,124,28,48,617.82,123.564
30.11.2025,11,2025,124,34,24,230.66,46.132
30.11.2025,11,2025,124,38,384,1105.94,221.188
30.11.2025,11,2025,124,64,60,146.16,58.464
30.11.2025,11,2025,124,78,2,22.82,6.846
30.11.2025,11,2025,124,149,20,55.6,22.24
30.11.2025,11,2025,124,214,20,65.1,13.02
30.11.2025,11,2025,124,258,25,73.75,22.125
30.11.2025,11,2025,124,259,62,400.98,120.294
30.11.2025,11,2025,124,445,6,61.74,12.348
30.11.2025,11,2025,124,459,70,233.1,69.93
30.11.2025,11,2025,124,496,180,349.2,104.76
30.11.2025,11,2025,124,498,36,120.24,36.072
30.11.2025,11,2025,124,510,12,28.92,5.784
30.11.2025,11,2025,124,511,6,8.76,3.504
30.11.2025,11,2025,124,631,50,126.18,37.854
30.11.2025,11,2025,124,637,70,261.34,52.268
30.11.2025,11,2025,124,642,36,180.78,54.234
30.11.2025,11,2025,124,674,4,13.96,5.584
30.11.2025,11,2025,124,701,1,6.24,1.872
30.11.2025,11,2025,283,8,42,216.3,86.52
30.11.2025,11,2025,283,9,1019,8768.61,1753.722
30.11.2025,11,2025,283,10,18,90.1,36.04
30.11.2025,11,2025,283,11,62,697.9,139.58
30.11.2025,11,2025,283,18,341,1821.23,364.246
30.11.2025,11,2025,283,19,5,18.85,3.77
30.11.2025,11,2025,283,20,60,182.4,72.96
30.11.2025,11,2025,283,21,125,737.47,147.494
30.11.2025,11,2025,283,27,1489,6318.68,2527.472
30.11.2025,11,2025,283,28,204,2609.64,521.928
30.11.2025,11,2025,283,33,52,922.24,184.448
30.11.2025,11,2025,283,34,36,348.48,69.696
30.11.2025,11,2025,283,35,12,51.0,20.4
30.11.2025,11,2025,283,38,315,1438.34,287.668
30.11.2025,11,2025,283,61,15,75.64,15.128
30.11.2025,11,2025,283,78,5,101.51,30.453
30.11.2025,11,2025,283,93,12,66.24,13.248
30.11.2025,11,2025,283,144,13,47.54,23.77
30.11.2025,11,2025,283,149,65,155.55,62.22
30.11.2025,11,2025,283,167,42,257.46,77.238
30.11.2025,11,2025,283,168,5,38.43,11.529
30.11.2025,11,2025,283,170,106,356.59,106.977
30.11.2025,11,2025,283,171,17,69.84,20.952
30.11.2025,11,2025,283,176,34,257.57,77.271
30.11.2025,11,2025,283,187,15,43.2,12.96
30.11.2025,11,2025,283,191,336,1014.72,405.888
30.11.2025,11,2025,283,208,6,159.54,47.862
30.11.2025,11,2025,283,214,55,81.05,16.21
30.11.2025,11,2025,283,225,10,29.2,8.76
30.11.2025,11,2025,283,232,85,456.95,137.085
30.11.2025,11,2025,283,245,228,336.63,100.989
30.11.2025,11,2025,283,258,245,782.45,234.735
30.11.2025,11,2025,283,259,294,1730.35,519.105
30.11.2025,11,2025,283,264,46,424.94,127.482
30.11.2025,11,2025,283,287,36,257.52,77.256
30.11.2025,11,2025,283,290,20,176.4,52.92
30.11.2025,11,2025,283,311,55,194.26,58.278
30.11.2025,11,2025,283,324,12,40.8,12.24
30.11.2025,11,2025,283,326,5,41.6,12.48
30.11.2025,11,2025,283,440,6,27.96,8.388
30.11.2025,11,2025,283,445,40,445.62,89.124
30.11.2025,11,2025,283,453,38,367.28,110.184
30.11.2025,11,2025,283,455,24,148.74,44.622
30.11.2025,11,2025,283,459,690,2297.7,689.31
30.11.2025,11,2025,283,496,630,1222.2,366.66
30.11.2025,11,2025,283,498,24,87.36,26.208
30.11.2025,11,2025,283,533,5,9.45,3.78
30.11.2025,11,2025,283,559,6,23.94,7.182
30.11.2025,11,2025,283,561,8,30.8,9.24
30.11.2025,11,2025,283,631,382,846.78,254.034
30.11.2025,11,2025,283,636,42,273.78,82.134
30.11.2025,11,2025,283,637,45,148.35,29.67
30.11.2025,11,2025,283,674,86,257.14,102.856
30.11.2025,11,2025,283,692,7,146.62,43.986
30.11.2025,11,2025,283,701,71,345.25,103.575
30.11.2025,11,2025,283,705,10,36.9,11.07
30.11.2025,11,2025,283,708,42,201.43,60.429
30.11.2025,11,2025,283,711,140,292.2,58.44
30.11.2025,11,2025,312,8,24,131.76,52.704
30.11.2025,11,2025,312,9,436,4157.02,831.404
30.11.2025,11,2025,312,10,48,428.53,171.412
30.11.2025,11,2025,312,11,25,351.7,70.34
30.11.2025,11,2025,312,18,2690,5774.74,1154.948
30.11.2025,11,2025,312,19,6,23.1,4.62
30.11.2025,11,2025,312,20,25,39.0,15.6
30.11.2025,11,2025,312,21,86,379.36,75.872
30.11.2025,11,2025,312,27,384,1689.0,675.6
30.11.2025,11,2025,312,28,127,1573.37,314.674
30.11.2025,11,2025,312,33,32,362.56,72.512
30.11.2025,11,2025,312,34,64,549.76,109.952
30.11.2025,11,2025,312,35,31,91.83,36.732
30.11.2025,11,2025,312,38,180,660.13,132.026
30.11.2025,11,2025,312,61,22,164.29,32.858
30.11.2025,11,2025,312,78,14,99.24,29.772
30.11.2025,11,2025,312,99,290,1308.6,261.72
30.11.2025,11,2025,312,103,20,47.78,19.112
30.11.2025,11,2025,312,144,15,52.2,26.1
30.11.2025,11,2025,312,149,213,464.05,185.62
30.11.2025,11,2025,312,167,32,154.0,46.2
30.11.2025,11,2025,312,168,5,46.35,13.905
30.11.2025,11,2025,312,170,30,101.1,30.33
30.11.2025,11,2025,312,171,20,61.6,18.48
30.11.2025,11,2025,312,176,6,154.74,46.422
30.11.2025,11,2025,312,187,20,138.6,41.58
30.11.2025,11,2025,312,191,96,343.68,137.472
30.11.2025,11,2025,312,214,30,67.0,13.4
30.11.2025,11,2025,312,225,45,216.9,65.07
30.11.2025,11,2025,312,232,63,358.57,107.571
30.11.2025,11,2025,312,245,80,68.25,20.475
30.11.2025,11,2025,312,258,265,927.35,278.205
30.11.2025,11,2025,312,259,356,2285.4,685.62
30.11.2025,11,2025,312,281,6,23.94,7.182
30.11.2025,11,2025,312,287,6,28.86,8.658
30.11.2025,11,2025,312,408,54,162.42,64.968
30.11.2025,11,2025,312,445,34,240.25,48.05
30.11.2025,11,2025,312,459,1049,3493.17,1047.951
30.11.2025,11,2025,312,463,13,74.75,22.425
30.11.2025,11,2025,312,496,885,1716.9,515.07
30.11.2025,11,2025,312,498,48,177.12,53.136
30.11.2025,11,2025,312,511,10,14.6,5.84
30.11.2025,11,2025,312,541,24,114.48,34.344
30.11.2025,11,2025,312,631,32,89.28,26.784
30.11.2025,11,2025,312,636,36,192.24,57.672
30.11.2025,11,2025,312,637,20,98.5,19.7
30.11.2025,11,2025,312,674,50,59.5,23.8
30.11.2025,11,2025,312,701,48,129.12,38.736
30.11.2025,11,2025,312,708,20,101.0,30.3
30.11.2025,11,2025,312,711,90,183.2,36.64
30.11.2025,11,2025,486,18,1223,4790.63,958.126
30.11.2025,11,2025,486,21,1190,5320.8,1064.16
30.11.2025,11,2025,486,28,1344,10624.08,2124.816
30.11.2025,11,2025,486,33,634,7788.84,1557.768
30.11.2025,11,2025,486,34,374,2306.72,461.344
30.11.2025,11,2025,486,38,1020,4168.56,833.712
30.11.2025,11,2025,486,61,516,2219.3,443.86
30.11.2025,11,2025,486,81,72,1330.02,266.004
30.11.2025,11,2025,486,99,156,589.68,117.936
30.11.2025,11,2025,486,345,60,400.2,80.04
30.11.2025,11,2025,486,430,48,859.56,171.912
30.11.2025,11,2025,486,445,548,3715.32,743.064
30.11.2025,11,2025,486,510,1408,3409.12,681.824
30.11.2025,11,2025,486,534,288,1794.24,358.848
30.11.2025,11,2025,486,637,90,340.2,68.04
30.11.2025,11,2025,486,711,50,96.5,19.3
30.11.2025,11,2025,650,18,8656,46038.16,9207.632
30.11.2025,11,2025,650,21,16554,95845.88,19169.176
30.11.2025,11,2025,650,28,120,864.48,172.896
30.11.2025,11,2025,650,33,4293,40840.95,8168.19
30.11.2025,11,2025,650,34,3204,38127.6,7625.52
30.11.2025,11,2025,650,38,96,519.96,103.992
30.11.2025,11,2025,650,93,24,101.04,20.208
30.11.2025,11,2025,650,445,4304,36236.52,7247.304
30.11.2025,11,2025,733,232,42,537.0,161.1
30.11.2025,11,2025,733,233,168,542.76,162.828
30.11.2025,11,2025,733,259,780,1438.68,431.604
30.11.2025,11,2025,733,281,78,334.62,100.386
30.11.2025,11,2025,733,286,6,26.34,7.902
30.11.2025,11,2025,733,300,160,3048.0,914.4
30.11.2025,11,2025,733,393,449,1110.31,333.093
30.11.2025,11,2025,733,459,320,832.0,249.6
30.11.2025,11,2025,733,495,80,774.4,232.32
30.11.2025,11,2025,733,496,660,983.4,295.02
30.11.2025,11,2025,733,500,15,333.25,99.975
30.11.2025,11,2025,733,535,297,1222.23,366.669
30.11.2025,11,2025,733,559,322,978.42,293.526
30.11.2025,11,2025,733,560,3946,9893.04,2967.912
30.11.2025,11,2025,733,631,5626,8753.4,2626.02
30.11.2025,11,2025,733,636,372,2310.36,693.108
30.11.2025,11,2025,733,642,162,774.36,232.308
30.11.2025,11,2025,733,702,260,678.6,203.58
30.11.2025,11,2025,768,9,351,2976.57,595.314
30.11.2025,11,2025,768,10,46,343.65,137.46
30.11.2025,11,2025,768,11,5,49.6,9.92
30.11.2025,11,2025,768,18,306,1090.59,218.118
30.11.2025,11,2025,768,20,25,32.0,12.8
30.11.2025,11,2025,768,21,31,154.33,30.866
30.11.2025,11,2025,768,27,156,857.04,342.816
30.11.2025,11,2025,768,28,66,893.76,178.752
30.11.2025,11,2025,768,33,8,141.08,28.216
30.11.2025,11,2025,768,34,10,134.46,26.892
30.11.2025,11,2025,768,38,81,463.96,92.792
